名称，板块，均价
名称，板块，均价
大新华府 3室1厅88m²整租,大新华府浦口-顶山街道,1200元/月
                                        -
                                        新街口
                        ,4100元/月
定淮门大街小区 2室1厅62.38m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,2700元/月
龙吟广场 1室0厅50m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3300元/月
兆园小区 2室1厅70.34m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3500元/月
中青园 3室2厅103.24m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,4800元/月
御道街34号小区 1室1厅45m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,2550元/月
百仕园 2室1厅70.73m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,5600元/月
涵碧楼 整租1室2厅119m²整租 涵碧楼 五级酒店公寓 ,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,13000元/月
天和园 3室1厅76m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,4500元/月
辰龙雅苑 1室1厅42.03m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3000元/月
都市丽景家园 4室0厅106m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3500元/月
峨嵋公寓 高楼门 鼓楼 地铁 玄武湖 珠江路 新街口 ,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3700元/月
热河南路 2室1厅63.59m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3000元/月
电站村 2室1厅60m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3500元/月
朝天宫 3室1厅75m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,4000元/月
毛家苑小区 2室0厅55m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,2800元/月
双塘里 2室1厅50.87m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4100元/月
大阳沟 2室1厅60.15m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3900元/月
安泰小区 2室2厅62m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3500元/月
凤凰西街112-124号小区 2室1厅70.26m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3900元/月
万和尊邸 1室0厅40m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3500元/月
察哈尔路六十七号小区 1室1厅41.8m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,2200元/月
真园 2室1厅54.5m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,2800元/月
萍聚村 2室1厅51.45m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4000元/月
港宁园小区 3室2厅100m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4300元/月
鼓教新村 3室1厅80m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4000元/月
阅江广场 阅江广场 大拇指 大观天地 热河南路 电梯 ,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,2800元/月
白鹭花园莺歌苑 2室1厅63.62m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3400元/月
祁家桥小区 1室0厅25m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,2600元/月
中海凯旋门 中海凯旋门 大桥南路 盐仓桥广场 天妃宫 ,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,5000元/月
华侨路小区 2室1厅52m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3500元/月
集庆路小区 1室0厅40m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,2400元/月
致和新村 2室1厅60m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3600元/月
金贸新寓 3室1厅97m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,5100元/月
三牌楼小区 1室1厅43m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,2200元/月
京隆国际公寓 1室1厅45m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3500元/月
网巾市小区 2室1厅58.53m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4200元/月
山阴路小区 2室0厅52.93m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4200元/月
天目路小区 2室1厅50.37m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4000元/月
中山路 2室1厅64m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,4200元/月
天福园 7室1厅235m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,10000元/月
堂子街小区 2室2厅98m²合租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,1700元/月
万达西地 2室2厅81.19m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,5800元/月
精金花园(北区) 1室1厅10m²合租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,1300元/月
天正天御溪岸 2室0厅40m²合租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,1850元/月
凤凰西街140号 2室1厅99m²整租,
                                        
                                            双塘里
                                        
                                        
                                        秦淮
                                        -
                                        集庆路
                        ,3400元/月
锁金二村 2室1厅60.51m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3200元/月
长白街小区 2室0厅47m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3000元/月
华富园 2室2厅94m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3700元/月
长白街小区 3室1厅60m²合租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,1450元/月
金盾公寓 2室1厅74m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,4000元/月
德盈国际广场 1室1厅30m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,1900元/月
康怡花园 2室2厅66.37m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3800元/月
张府园小区 3室2厅112.37m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,6200元/月
萨家湾小区 萨家湾 福建路 三牌楼大街 铁路北街 ,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,2300元/月
典雅大厦 2室1厅65.46m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3800元/月
新世界中心 2室1厅108m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,8000元/月
大石坝街1-31号 3室1厅70m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,4300元/月
辰龙绿苑东苑 金陵汇文 居家陪读房 家电齐全 拎包住,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,6300元/月
边城世家 3室1厅115m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,5000元/月
金銮巷小区 1室1厅27.67m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,2800元/月
麒麟山庄 3室2厅142.7m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,2500元/月
鱼市街小区 2室1厅46.22m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3200元/月
天坛新寓 1室1厅44.79m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,2600元/月
盛世公馆 1室0厅48m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,2650元/月
鸿达新寓 2室1厅86.4m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,4500元/月
尚书村小区 2室0厅47m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3800元/月
中央路小区 3室1厅85m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3800元/月
先锋广场 1室2厅40.77m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3600元/月
罗廊巷小区 2室0厅58.6m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3200元/月
东渡国际青年城 3室2厅104m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,4000元/月
天目路小区 3室1厅68.61m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,4500元/月
廖家巷小区 2室1厅70m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3700元/月
协众雅居 1室1厅41m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,2400元/月
三牌楼小区 3室1厅85m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,5000元/月
渊声巷小区 2室0厅55m²整租,
                                        
                                            锁金二村
                                        
                                        
                                        玄武
                                        -
                                        锁金村
                        ,3800元/月
名称，板块，均价
万裕龙庭水岸 4室2厅164m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,1900元/月
芦席营70号 2室1厅55.12m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3800元/月
天山路小区 2室1厅90m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,5700元/月
凤凰三村 2室0厅45m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3200元/月
宁夏路小区 2室1厅60m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,2800元/月
明瓦廊 2室1厅20m²合租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,4320元/月
芦席营70号 2室1厅55m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3500元/月
清江西苑 3室2厅99.62m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,5800元/月
三牌楼小区 2室1厅54.39m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,2650元/月
钓鱼巷小区 1室1厅44m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3100元/月
虎踞路 1室1厅38.64m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3000元/月
南湾营福康苑 2室1厅60m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,1900元/月
珠江路小区 1室1厅38.51m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3400元/月
方山熙园 3室2厅135m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3500元/月
高楼门 2室1厅61m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3800元/月
天和园 1室1厅50m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,2700元/月
凤凰街小区 4室2厅160m²合租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,1150元/月
金马郦城西区 3室1厅85.5m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,4700元/月
唱经楼安全文明小区 1室1厅48.4m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3500元/月
御道街小区 1室2厅41.9m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,2850元/月
怡和佳苑 4室0厅70m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,4000元/月
武夷路小区 宁海 琅琊路 赤壁路 地铁,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,4300元/月
安国村 2室0厅54m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,3900元/月
五岳国际公寓 1室0厅44.83m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,2700元/月
五塘村 2室1厅69.15m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,2500元/月
华荣大厦 2室1厅111m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,10000元/月
长江路9号 长江路9号 珠江路 新街口 大行宫 广州路 地铁,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,10000元/月
大石桥6号小区 2室1厅63m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,4500元/月
管家桥小区 2室1厅47m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,4000元/月
渊声巷小区 3室1厅72.66m²整租,
                                        
                                            万裕龙庭水岸
                                        
                                        
                                        江宁
                                        -
                                        江宁大学城
                        ,5000元/月
游府新村 2室1厅60m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,4500元/月
东妙峰庵小区 2室1厅63m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,3700元/月
世茂滨江新城 4室2厅269.4m²整租,
                                        
                                            游府新村
                                        
                                        
                                        秦淮
                                        -
                                        新街口
                        ,9000元/月
